ArchivePath,RunName,Status,Note,Dataset,Model,Pretrained,Dropout,Epochs,BestEpoch,Optimizer,FreezeBackbone,LrBackbone,LrFinetune,BatchSize,NumWorkers,ClassWeights,LabelSmoothing,DPEnabled,DPMode,NoiseMultiplier,TargetEpsilon,TargetDelta,MaxGradNorm,PoissonSampling,Clipping,GradSampleMode,BestValBalancedAccuracy,BestValAUC,BestValSensitivity,BestValSpecificity,BestValLoss,FinalTestBalancedAccuracy,FinalTestAUC,FinalTestSensitivity,FinalTestSpecificity,FinalTestLoss,BestModelTestBalancedAccuracy,BestModelTestAUC,BestModelTestSensitivity,BestModelTestSpecificity,BestModelTestLoss,FinalEpsilon,AverageEpochDuration,Duration,ArchiveTimestamp
centralized_runs/archive/dp_debug_experiments_20260513_114657/dp_debug_noise0_clip5_b128_e20_seed42_20260513_114657,dp_debug_noise0_clip5_b128_e20_seed42_20260513_114657,completed,,Dataset,ConvNeXtTiny,true,0.5,20,19,Adam,false,1e-05,0.0001,128,10,true,0.1,true,noise_multiplier,0.0,,0.00025886616515661404,5.0,true,flat,hooks,0.7479784366576819,0.8602670913991669,0.5714285714285714,0.9245283018867925,0.6988768935203552,0.7370941522780194,0.8415180205907766,0.5679012345679012,0.9062870699881376,0.6486207693815231,0.7385110496023901,0.8377011847751272,0.5493827160493827,0.9276393831553974,0.6698014676570893,nan,00:01:55,00:38:19,
centralized_runs/archive/dp_sgd_smoke_runs_20260513/dp_sgd_tiny_smoke,dp_sgd_tiny_smoke,completed,,Dataset,SimpleNetwork,false,0.0,1,1,Adam,false,0.01,0.01,2,0,true,0.0,true,noise_multiplier,0.5,,0.25,1.0,true,flat,hooks,0.5,1.0,0.0,1.0,0.6930737495422363,0.5,0.0,0.0,1.0,0.6936437487602234,0.5,0.0,0.0,1.0,0.6936437487602234,1.8303383435281428,00:00:02,00:00:02,
centralized_runs/archive/headonly_noise_sweep_20260514_010923/opacus_headonly_noise10_b256_clip1_e15_seed42_20260513_181257,opacus_headonly_noise10_b256_clip1_e15_seed42_20260513_181257,completed,,Dataset,ConvNeXtTiny,true,0.5,15,10,SGD,true,0.0,0.0001,256,2,false,0.0,true,noise_multiplier,1.0,,1e-05,1.0,true,flat,hooks,0.5155752266601323,0.5041043861798579,0.4155844155844156,0.6155660377358491,0.6872757871945699,0.5025976450946794,0.49134484425113123,0.2993827160493827,0.7058125741399762,0.675167715549469,0.4958701287289662,0.4913594891847166,0.3950617283950617,0.5966785290628707,0.6878429293632508,6.603490236232721,00:00:46,00:11:34,
centralized_runs/archive/headonly_noise_sweep_20260514_010923/opacus_headonly_noise10_b512_clip05_autocw_e15_seed42_20260513_181257,opacus_headonly_noise10_b512_clip05_autocw_e15_seed42_20260513_181257,completed,,Dataset,ConvNeXtTiny,true,0.5,15,1,SGD,true,0.0,0.0001,512,2,true,0.0,true,noise_multiplier,1.0,,1e-05,0.5,true,flat,hooks,0.5106897819161971,0.5028791962754227,0.6298701298701299,0.3915094339622642,0.7029262781143188,0.4928331356267299,0.491436375086039,0.5277777777777778,0.4578884934756821,0.705225666364034,0.4856223364527042,0.4915755019550986,0.5987654320987654,0.37247924080664296,0.7032458186149597,9.73117429711358,00:03:05,00:46:09,
centralized_runs/archive/headonly_noise_sweep_20260514_010923/opacus_headonly_noise12_b256_clip1_e15_seed42_20260513_181257,opacus_headonly_noise12_b256_clip1_e15_seed42_20260513_181257,completed,,Dataset,ConvNeXtTiny,true,0.5,15,10,SGD,true,0.0,0.0001,256,2,false,0.0,true,noise_multiplier,1.2,,1e-05,1.0,true,flat,hooks,0.5155752266601323,0.504104386179858,0.4155844155844156,0.6155660377358491,0.6872705419858297,0.5025976450946794,0.4913265380841498,0.2993827160493827,0.7058125741399762,0.6751584649085999,0.49646324853916785,0.4913741341183018,0.3950617283950617,0.597864768683274,0.687839686870575,4.732213133993089,00:01:28,00:22:07,
centralized_runs/archive/pre_adam_pilots_20260514_025815/opacus_compatible_non_dp_baseline_b128_e30_seed42_20260513_144248,opacus_compatible_non_dp_baseline_b128_e30_seed42_20260513_144248,completed,,Dataset,ConvNeXtTiny,true,0.5,30,26,SGD,false,1e-05,0.0001,128,10,true,0.1,false,noise_multiplier,0.0,,0.00025886616515661404,5.0,true,flat,hooks,0.6109868904680225,0.6816650330801274,0.7337662337662337,0.4882075471698113,0.6765359401702881,0.5990839594042441,0.6283591816411114,0.7592592592592593,0.4389086595492289,0.6747871577739716,0.5937348974122403,0.6246576746774453,0.7283950617283951,0.45907473309608543,0.6771439909934998,,00:01:24,00:42:03,
centralized_runs/archive/pre_adam_pilots_20260514_025815/sgd_headonly_nondp_lrh1e2_mom09_cw_ls01_b128_e10_seed42_20260514_rest_023151,sgd_headonly_nondp_lrh1e2_mom09_cw_ls01_b128_e10_seed42_20260514_rest_023151,completed,,Dataset,ConvNeXtTiny,true,0.5,10,5,SGD,true,0.0,0.01,128,2,true,0.1,false,,,,,,,,,0.6757994364126441,0.7474730458221024,0.6558441558441559,0.6957547169811321,0.6621522188186646,0.660186283555204,0.7353587276481701,0.4567901234567901,0.863582443653618,0.7216208875179291,0.6511082553490619,0.7257992472504138,0.6141975308641975,0.6880189798339265,0.6670556664466858,,00:00:46,00:07:44,
centralized_runs/archive/pre_adam_pilots_20260514_025815/sgd_headonly_nondp_lrh1e3_mom09_cw_ls01_b128_e10_seed42_20260514_021152,sgd_headonly_nondp_lrh1e3_mom09_cw_ls01_b128_e10_seed42_20260514_021152,completed,,Dataset,ConvNeXtTiny,true,0.5,10,10,SGD,true,0.0,0.001,128,2,true,0.1,false,,,,,,,,,0.6690302621906395,0.7405047782406273,0.6753246753246753,0.6627358490566038,0.6365060806274414,0.6764201924344273,0.7398949958261939,0.7407407407407407,0.6120996441281139,0.6325015008449555,0.6764201924344273,0.7398949958261939,0.7407407407407407,0.6120996441281139,0.6325015008449555,,00:01:04,00:10:37,
centralized_runs/archive/pre_adam_pilots_20260514_025815/sgd_headonly_nondp_lrh3e3_mom09_cw_ls01_b128_e10_seed42_20260514_rest_023151,sgd_headonly_nondp_lrh3e3_mom09_cw_ls01_b128_e10_seed42_20260514_rest_023151,completed,,Dataset,ConvNeXtTiny,true,0.5,10,10,SGD,true,0.0,0.003,128,2,true,0.1,false,,,,,,,,,0.6896900269541779,0.7401678510169076,0.7142857142857143,0.6650943396226415,0.6435209155082703,0.6633605729098019,0.726520510229486,0.7098765432098766,0.6168446026097272,0.6355745732784271,0.6633605729098019,0.726520510229486,0.7098765432098766,0.6168446026097272,0.6355745732784271,,00:00:41,00:06:51,
centralized_runs/archive/2026-05-21/smoke_shadow_persistentdataset_20260521_010321/smoke_3epoch_4shadow/shadow_models/target_x_01/IN/model_in_01,shadow_models/target_x_01/IN/model_in_01,completed,shadow smoke PersistentDataset archive,PersistentDataset,ConvNeXtTiny,True,0.5,3,1,Adam,False,1e-05,0.0001,128,10,True,0.1,False,,,,,,,,,0.5,0.4992781155015197,0.0,1.0,0.7297422885894775,0.517825311942959,0.5671976131240051,0.18716577540106952,0.8484848484848485,0.7192631165186564,0.5017825311942958,0.5406121612475812,0.0053475935828877,0.9982174688057041,0.7272928158442179,,00:00:13,00:00:40,
centralized_runs/archive/2026-05-21/smoke_shadow_persistentdataset_20260521_010321/smoke_3epoch_4shadow/shadow_models/target_x_01/IN/model_in_02,shadow_models/target_x_01/IN/model_in_02,completed,shadow smoke PersistentDataset archive,PersistentDataset,ConvNeXtTiny,True,0.5,3,3,Adam,False,1e-05,0.0001,128,10,True,0.1,False,,,,,,,,,0.5355623100303951,0.5428951367781154,0.5425531914893617,0.5285714285714286,0.7137929002443949,0.5597147950089126,0.5923961222797335,0.5989304812834224,0.5204991087344029,0.7103285690148672,0.5597147950089126,0.5923961222797335,0.5989304812834224,0.5204991087344029,0.7103285690148672,,00:00:13,00:00:39,
centralized_runs/archive/2026-05-21/smoke_shadow_persistentdataset_20260521_010321/smoke_3epoch_4shadow/shadow_models/target_x_01/OUT/model_out_01,shadow_models/target_x_01/OUT/model_out_01,completed,shadow smoke PersistentDataset archive,PersistentDataset,ConvNeXtTiny,True,0.5,3,1,Adam,False,1e-05,0.0001,128,10,True,0.1,False,,,,,,,,,0.5,0.5099354103343465,0.0,1.0,0.7275643944740295,0.5133689839572192,0.5615926487269677,0.0855614973262032,0.9411764705882353,0.7179585993289948,0.49910873440285203,0.5445299169740818,0.0,0.9982174688057041,0.7255119582017263,,00:00:13,00:00:38,
centralized_runs/archive/2026-05-21/smoke_shadow_persistentdataset_20260521_010321/smoke_3epoch_4shadow/shadow_models/target_x_01/OUT/model_out_02,shadow_models/target_x_01/OUT/model_out_02,completed,shadow smoke PersistentDataset archive,PersistentDataset,ConvNeXtTiny,True,0.5,3,3,Adam,False,1e-05,0.0001,128,10,True,0.1,False,,,,,,,,,0.5108662613981763,0.5114741641337386,0.4574468085106383,0.5642857142857143,0.7153795758883158,0.5606060606060606,0.582048862325679,0.5561497326203209,0.5650623885918004,0.7110735177993774,0.5606060606060606,0.582048862325679,0.5561497326203209,0.5650623885918004,0.7110735177993774,,00:00:13,00:00:38,
centralized_runs/archive/2026-05-21/smoke_shadow_persistentdataset_20260521_010321/smoke_3epoch_4shadow/target_model,target_model,completed,shadow smoke PersistentDataset archive,PersistentDataset,ConvNeXtTiny,True,0.5,3,3,Adam,False,1e-05,0.0001,128,10,True,0.1,False,,,,,,,,,0.6704787234042553,0.7278875379939209,0.7659574468085106,0.575,0.6566745241483053,0.7237076648841354,0.7985167815303079,0.8074866310160428,0.6399286987522281,0.6152256528536478,0.7237076648841354,0.7985167815303079,0.8074866310160428,0.6399286987522281,0.6152256528536478,,00:01:12,00:03:37,
centralized_runs/archive/2026-05-24/fullbackbone_dp_targeteps_clip_sweep_20260524_002905/adam_fullbackbone_dp_targeteps10_clip300_b128_e50_seed42_20260524_002905,adam_fullbackbone_dp_targeteps10_clip300_b128_e50_seed42_20260524_002905,completed,PersistentDataset cache reused from shadow_runs/cache/convnext_256_ras_scale_v1,PersistentDataset,ConvNeXtTiny,true,0.5,50,36,Adam,false,1e-05,0.0001,128,2,true,0.1,true,target_epsilon,0.9210205078125,10.0,1e-05,300.0,true,flat,hooks,0.5930531732418525,0.6398247978436657,0.8181818181818182,0.36792452830188677,0.6918751001358032,0.5761939282105355,0.6211026170496317,0.7716049382716049,0.3807829181494662,0.6858854293823242,0.5679012345679012,0.600098121055021,0.8024691358024691,0.3333333333333333,0.6919321537017822,9.99050383766101,00:01:48,01:29:50,
centralized_runs/archive/2026-05-24/fullbackbone_dp_targeteps_clip_sweep_20260524_002905/adam_fullbackbone_dp_targeteps10_clip350_b128_e50_seed42_20260524_002905,adam_fullbackbone_dp_targeteps10_clip350_b128_e50_seed42_20260524_002905,completed,PersistentDataset cache reused from shadow_runs/cache/convnext_256_ras_scale_v1,PersistentDataset,ConvNeXtTiny,true,0.5,50,40,Adam,false,1e-05,0.0001,128,2,true,0.1,true,target_epsilon,0.9210205078125,10.0,1e-05,350.0,true,flat,hooks,0.5815363881401617,0.6299620191129626,0.7857142857142857,0.37735849056603776,0.6944145202636719,0.5739422696718071,0.6108694697069549,0.7777777777777778,0.3701067615658363,0.6891309738159179,0.5555555555555556,0.5902823543195233,0.7777777777777778,0.3333333333333333,0.6943554401397705,9.99050383766101,00:01:46,01:28:04,
centralized_runs/archive/2026-05-24/fullbackbone_dp_targeteps_clip_sweep_20260524_002905/adam_fullbackbone_dp_targeteps5_clip250_b128_e50_seed42_20260524_002905,adam_fullbackbone_dp_targeteps5_clip250_b128_e50_seed42_20260524_002905,completed,PersistentDataset cache reused from shadow_runs/cache/convnext_256_ras_scale_v1,PersistentDataset,ConvNeXtTiny,true,0.5,50,37,Adam,false,1e-05,0.0001,128,2,true,0.1,true,target_epsilon,1.35498046875,5.0,1e-05,250.0,true,flat,hooks,0.5912766478804214,0.6369609164420484,0.8051948051948052,0.37735849056603776,0.6923732399940491,0.5758424498044902,0.6125975718700116,0.7839506172839507,0.36773428232502964,0.6881095111370087,0.56232151487193,0.5932735820043057,0.7901234567901234,0.33451957295373663,0.6934349060058593,4.993681719535633,00:01:46,01:28:02,
centralized_runs/archive/2026-05-24/fullbackbone_dp_targeteps_clip_sweep_20260524_002905/adam_fullbackbone_dp_targeteps5_clip300_b128_e50_seed42_20260524_002905,adam_fullbackbone_dp_targeteps5_clip300_b128_e50_seed42_20260524_002905,completed,PersistentDataset cache reused from shadow_runs/cache/convnext_256_ras_scale_v1,PersistentDataset,ConvNeXtTiny,true,0.5,50,44,Adam,false,1e-05,0.0001,128,2,true,0.1,true,target_epsilon,1.35498046875,5.0,1e-05,300.0,true,flat,hooks,0.5871416319529528,0.6317998039696153,0.7922077922077922,0.38207547169811323,0.6931984305381775,0.5608881419972761,0.6014271487778804,0.7623456790123457,0.3594306049822064,0.6914045155048371,0.5605366635912306,0.5880270345473984,0.7746913580246914,0.34638196915776986,0.694625586271286,4.993681719535633,00:01:46,01:27:58,
centralized_runs/archive/2026-05-24/fullbackbone_dp_targeteps_clip_sweep_20260524_002905/adam_fullbackbone_dp_targeteps5_clip350_b128_e50_seed42_20260524_002905,adam_fullbackbone_dp_targeteps5_clip350_b128_e50_seed42_20260524_002905,completed,PersistentDataset cache reused from shadow_runs/cache/convnext_256_ras_scale_v1,PersistentDataset,ConvNeXtTiny,true,0.5,50,44,Adam,false,1e-05,0.0001,128,2,true,0.1,true,target_epsilon,1.35498046875,5.0,1e-05,350.0,true,flat,hooks,0.5803571428571428,0.6249081107571675,0.7857142857142857,0.375,0.6946119904518128,0.563145292386099,0.5941321412357395,0.7716049382716049,0.35468564650059314,0.693102502822876,0.5498550151575063,0.5808070822898819,0.7592592592592593,0.3404507710557533,0.6962776780128479,4.993681719535633,00:01:46,01:28:01,
centralized_runs/archive/2026-05-24/fullbackbone_dp_targeteps5_clip_lr_sweep_20260524_113839/adam_fullbackbone_dp_targeteps5_clip150_b128_e50_seed42_20260524_113839,adam_fullbackbone_dp_targeteps5_clip150_b128_e50_seed42_20260524_113839,completed,PersistentDataset cache reused from shadow_runs/cache/convnext_256_ras_scale_v1,PersistentDataset,ConvNeXtTiny,true,0.5,50,33,Adam,false,1e-05,0.0001,128,2,true,0.1,true,target_epsilon,1.35498046875,5.0,1e-05,150.0,true,flat,hooks,0.6148156089193826,0.6623836069590785,0.7272727272727273,0.5023584905660378,0.689835786819458,0.6166249286059488,0.6478882005770104,0.7160493827160493,0.5172004744958482,0.6788535594940186,0.5927793154958043,0.6262796010720092,0.7098765432098766,0.47568208778173193,0.6868176281452179,4.993681719535633,00:01:46,01:28:32,
centralized_runs/archive/2026-05-24/fullbackbone_dp_targeteps5_clip_lr_sweep_20260524_113839/adam_fullbackbone_dp_targeteps5_clip180_b128_e50_seed42_20260524_113839,adam_fullbackbone_dp_targeteps5_clip180_b128_e50_seed42_20260524_113839,completed,PersistentDataset cache reused from shadow_runs/cache/convnext_256_ras_scale_v1,PersistentDataset,ConvNeXtTiny,true,0.5,50,43,Adam,false,1e-05,0.0001,128,2,true,0.1,true,target_epsilon,1.35498046875,5.0,1e-05,180.0,true,flat,hooks,0.6145552560646901,0.6622610879686351,0.7857142857142857,0.44339622641509435,0.6880236625671386,0.5974199288256228,0.635498586763909,0.75,0.44483985765124556,0.6810041964054108,0.5881716532665524,0.6269898803508926,0.7623456790123457,0.4139976275207592,0.683874374628067,4.993681719535633,00:01:46,01:28:24,
centralized_runs/archive/2026-05-24/fullbackbone_dp_targeteps5_clip_lr_sweep_20260524_113839/adam_fullbackbone_dp_targeteps5_clip200_lesssmooth_b128_e50_seed42_20260524_113839,adam_fullbackbone_dp_targeteps5_clip200_lesssmooth_b128_e50_seed42_20260524_113839,completed,PersistentDataset cache reused from shadow_runs/cache/convnext_256_ras_scale_v1,PersistentDataset,ConvNeXtTiny,true,0.5,50,39,Adam,false,1e-05,0.0001,128,2,true,0.05,true,target_epsilon,1.35498046875,5.0,1e-05,200.0,true,flat,hooks,0.6201145552560647,0.6624295515804949,0.7142857142857143,0.5259433962264151,0.6777300238609314,0.5965577083607926,0.6344368290789801,0.6604938271604939,0.5326215895610913,0.672288978099823,0.5913514344712447,0.6211172619832168,0.6975308641975309,0.4851720047449585,0.6763978958129883,4.993681719535633,00:01:47,01:28:49,
centralized_runs/archive/2026-05-24/fullbackbone_dp_targeteps5_clip_lr_sweep_20260524_113839/adam_fullbackbone_dp_targeteps5_clip200_lrhigherhead_b128_e50_seed42_20260524_113839,adam_fullbackbone_dp_targeteps5_clip200_lrhigherhead_b128_e50_seed42_20260524_113839,completed,PersistentDataset cache reused from shadow_runs/cache/convnext_256_ras_scale_v1,PersistentDataset,ConvNeXtTiny,true,0.5,50,50,Adam,false,1e-05,0.0002,128,2,true,0.1,true,target_epsilon,1.35498046875,5.0,1e-05,200.0,true,flat,hooks,0.6268837294780691,0.6784182798333741,0.6948051948051948,0.5589622641509434,0.6855702638626099,0.6183987961864593,0.6597103232136842,0.7006172839506173,0.5361803084223014,0.6744910836219787,0.6183987961864593,0.6597103232136842,0.7006172839506173,0.5361803084223014,0.6744910836219787,4.993681719535633,00:01:47,01:28:54,
centralized_runs/archive/2026-05-24/fullbackbone_dp_targeteps5_clip_lr_sweep_20260524_113839/adam_fullbackbone_dp_targeteps5_clip200_lrlow_b128_e50_seed42_20260524_113839,adam_fullbackbone_dp_targeteps5_clip200_lrlow_b128_e50_seed42_20260524_113839,completed,PersistentDataset cache reused from shadow_runs/cache/convnext_256_ras_scale_v1,PersistentDataset,ConvNeXtTiny,true,0.5,50,47,Adam,false,5e-06,5e-05,128,2,true,0.1,true,target_epsilon,1.35498046875,5.0,1e-05,200.0,true,flat,hooks,0.5750428816466553,0.6186443273707425,0.7727272727272727,0.37735849056603776,0.6966428518295288,0.5565001537718026,0.5919921503155984,0.7654320987654321,0.3475682087781732,0.6945905923843384,0.5544846447871359,0.5879464874126795,0.7685185185185185,0.3404507710557533,0.6957255005836487,4.993681719535633,00:01:46,01:28:39,
centralized_runs/archive/2026-05-25/fullbackbone_dp_privacy_epoch_sweep_20260525_020716/adam_fullbackbone_dp_targeteps2_clip200_lrhigherhead3e4_b128_e100_seed42_20260525_020716,adam_fullbackbone_dp_targeteps2_clip200_lrhigherhead3e4_b128_e100_seed42_20260525_020716,completed,PersistentDataset cache reused from shadow_runs/cache/convnext_256_ras_scale_v1,PersistentDataset,ConvNeXtTiny,true,0.5,100,72,Adam,false,1e-05,0.0003,128,2,true,0.1,true,target_epsilon,3.701171875,2.0,1e-05,200.0,true,flat,hooks,0.6286296250918892,0.6580954422935555,0.6558441558441559,0.6014150943396226,0.6911611080169677,0.5746177672334256,0.619374514886575,0.6759259259259259,0.47330960854092524,0.6851318061351777,0.5909670049646325,0.6326062123808269,0.6172839506172839,0.564650059311981,0.6835952997207642,1.9950777033873146,00:01:47,02:57:35,
centralized_runs/archive/2026-05-25/fullbackbone_dp_privacy_epoch_sweep_20260525_020716/adam_fullbackbone_dp_targeteps2_clip200_lrhigherhead_b128_e100_seed42_20260525_020716,adam_fullbackbone_dp_targeteps2_clip200_lrhigherhead_b128_e100_seed42_20260525_020716,completed,PersistentDataset cache reused from shadow_runs/cache/convnext_256_ras_scale_v1,PersistentDataset,ConvNeXtTiny,true,0.5,100,63,Adam,false,1e-05,0.0002,128,2,true,0.1,true,target_epsilon,3.701171875,2.0,1e-05,200.0,true,flat,hooks,0.605641999509924,0.6533172016662583,0.6688311688311688,0.5424528301886793,0.6932261943817138,0.5812793813980054,0.6243171799715889,0.7283950617283951,0.43416370106761565,0.6836726427078247,0.5846898203066648,0.6272022318878785,0.6450617283950617,0.5243179122182681,0.6867989420890808,1.9950777033873146,00:01:47,02:57:38,
centralized_runs/archive/2026-05-25/fullbackbone_dp_privacy_epoch_sweep_20260525_020716/adam_fullbackbone_dp_targeteps3_clip180_lrhigherhead_b128_e100_seed42_20260525_020716,adam_fullbackbone_dp_targeteps3_clip180_lrhigherhead_b128_e100_seed42_20260525_020716,completed,PersistentDataset cache reused from shadow_runs/cache/convnext_256_ras_scale_v1,PersistentDataset,ConvNeXtTiny,true,0.5,100,98,Adam,false,1e-05,0.0002,128,2,true,0.1,true,target_epsilon,2.6318359375,3.0,1e-05,180.0,true,flat,hooks,0.6244639794168096,0.6620926243567753,0.5909090909090909,0.6580188679245284,0.6925817370414734,0.6042902332937921,0.650593852056881,0.7222222222222222,0.4863582443653618,0.6755832254886627,0.5987928913492377,0.6482872750172077,0.6080246913580247,0.5895610913404508,0.6812516570091247,2.9938063310240715,00:01:47,02:57:33,
centralized_runs/archive/2026-05-25/fullbackbone_dp_privacy_epoch_sweep_20260525_020716/adam_fullbackbone_dp_targeteps3_clip200_lrhigherhead3e4_b128_e75_seed42_20260525_020716,adam_fullbackbone_dp_targeteps3_clip200_lrhigherhead3e4_b128_e75_seed42_20260525_020716,completed,PersistentDataset cache reused from shadow_runs/cache/convnext_256_ras_scale_v1,PersistentDataset,ConvNeXtTiny,true,0.5,75,59,Adam,false,1e-05,0.0003,128,2,true,0.1,true,target_epsilon,2.314453125,3.0,1e-05,200.0,true,flat,hooks,0.6309268561627053,0.6708833619210978,0.551948051948052,0.7099056603773585,0.6965902328491211,0.6062892667281754,0.6593149100068831,0.6728395061728395,0.5397390272835113,0.6729052126407623,0.6121765300294364,0.6527832696278721,0.5493827160493827,0.67497034400949,0.6829263210296631,2.991550218774824,00:01:47,02:14:13,
centralized_runs/archive/2026-05-25/fullbackbone_dp_privacy_epoch_sweep_20260525_020716/adam_fullbackbone_dp_targeteps3_clip200_lrhigherhead_b128_e100_seed42_20260525_020716,adam_fullbackbone_dp_targeteps3_clip200_lrhigherhead_b128_e100_seed42_20260525_020716,completed,PersistentDataset cache reused from shadow_runs/cache/convnext_256_ras_scale_v1,PersistentDataset,ConvNeXtTiny,true,0.5,100,98,Adam,false,1e-05,0.0002,128,2,true,0.1,true,target_epsilon,2.6318359375,3.0,1e-05,200.0,true,flat,hooks,0.6227180838029895,0.6583098505268317,0.6298701298701299,0.6155660377358491,0.6920778632164002,0.5991937964061333,0.6445125433856158,0.7345679012345679,0.4638196915776987,0.6768787980079651,0.5972606651728835,0.6421400641448091,0.6358024691358025,0.5587188612099644,0.6817755341529846,2.9938063310240715,00:01:47,02:57:34,
centralized_runs/archive/2026-05-25/fullbackbone_dp_privacy_epoch_sweep_20260525_020716/adam_fullbackbone_dp_targeteps3_clip200_lrhigherhead_b128_e75_seed42_20260525_020716,adam_fullbackbone_dp_targeteps3_clip200_lrhigherhead_b128_e75_seed42_20260525_020716,completed,PersistentDataset cache reused from shadow_runs/cache/convnext_256_ras_scale_v1,PersistentDataset,ConvNeXtTiny,true,0.5,75,63,Adam,false,1e-05,0.0002,128,2,true,0.1,true,target_epsilon,2.314453125,3.0,1e-05,200.0,true,flat,hooks,0.6192109777015438,0.6750030629747611,0.6818181818181818,0.5566037735849056,0.6872755408287048,0.6048888449540881,0.6549617034986747,0.7376543209876543,0.4721233689205219,0.6738081753253937,0.593828258863846,0.6474451913360574,0.6574074074074074,0.5302491103202847,0.6786348640918731,2.991550218774824,00:01:47,02:14:08,
centralized_runs/archive/2026-05-25/fullbackbone_dp_privacy_epoch_sweep_20260525_020716/adam_fullbackbone_dp_targeteps5_clip200_lrhigherhead_b128_e75_seed42_20260525_020716,adam_fullbackbone_dp_targeteps5_clip200_lrhigherhead_b128_e75_seed42_20260525_020716,completed,PersistentDataset cache reused from shadow_runs/cache/convnext_256_ras_scale_v1,PersistentDataset,ConvNeXtTiny,true,0.5,75,73,Adam,false,1e-05,0.0002,128,2,true,0.1,true,target_epsilon,1.5771484375,5.0,1e-05,200.0,true,flat,hooks,0.6250918892428327,0.6849577309482969,0.6558441558441559,0.5943396226415094,0.679712438583374,0.6182889591845702,0.674446787633818,0.7253086419753086,0.5112692763938316,0.6669665038585663,0.6225616185580598,0.6740257457932427,0.7314814814814815,0.5136417556346382,0.6668221354484558,4.995799952154729,00:01:47,02:14:16,
centralized_runs/archive/2026-05-26/fullbackbone_eps5_801010_e80_sweep_20260525_223650/adam_fullbackbone_dp_targeteps5_clip150_801010_b128_e80_seed42_20260525_223650,adam_fullbackbone_dp_targeteps5_clip150_801010_b128_e80_seed42_20260525_223650,completed,80/10/10 patient-grouped split via empi_anon; train=4486 validation=561 test=561; manifest=centralized_runs/manifests/first_model_training_80_10_10_seed42_patient_grouped.csv; PersistentDataset cache reused from shadow_runs/cache/convnext_256_ras_scale_v1,PersistentDataset,ConvNeXtTiny,true,0.5,80,73,Adam,false,1e-05,0.0001,128,2,true,0.1,true,target_epsilon,1.522216796875,5.0,1e-05,150.0,true,flat,hooks,0.631430268069223,0.6783678316932474,0.6642857142857143,0.5985748218527316,0.686788535118103,0.5874703087885986,0.6363420427553443,0.65,0.5249406175771971,0.6919521212577819,0.5945961995249407,0.6338819138106548,0.65,0.5391923990498813,0.6931215047836303,4.99531899407169,00:02:24,03:11:58,
centralized_runs/archive/2026-05-26/fullbackbone_eps5_801010_e80_sweep_20260525_223650/adam_fullbackbone_dp_targeteps5_clip180_801010_b128_e80_seed42_20260525_223650,adam_fullbackbone_dp_targeteps5_clip180_801010_b128_e80_seed42_20260525_223650,completed,80/10/10 patient-grouped split via empi_anon; train=4486 validation=561 test=561; manifest=centralized_runs/manifests/first_model_training_80_10_10_seed42_patient_grouped.csv; PersistentDataset cache reused from shadow_runs/cache/convnext_256_ras_scale_v1,PersistentDataset,ConvNeXtTiny,true,0.5,80,80,Adam,false,1e-05,0.0001,128,2,true,0.1,true,target_epsilon,1.522216796875,5.0,1e-05,180.0,true,flat,hooks,0.6231676280963692,0.6668985408890397,0.7071428571428572,0.5391923990498813,0.6894260287284851,0.5946895147607736,0.6268747879199186,0.7285714285714285,0.46080760095011875,0.6935614943504333,0.5946895147607736,0.6268747879199186,0.7285714285714285,0.46080760095011875,0.6935614943504333,4.99531899407169,00:02:24,03:11:45,
centralized_runs/archive/2026-05-26/fullbackbone_eps5_801010_e80_sweep_20260525_223650/adam_fullbackbone_dp_targeteps5_clip200_lesssmooth_801010_b128_e80_seed42_20260525_223650,adam_fullbackbone_dp_targeteps5_clip200_lesssmooth_801010_b128_e80_seed42_20260525_223650,completed,80/10/10 patient-grouped split via empi_anon; train=4486 validation=561 test=561; manifest=centralized_runs/manifests/first_model_training_80_10_10_seed42_patient_grouped.csv; PersistentDataset cache reused from shadow_runs/cache/convnext_256_ras_scale_v1,PersistentDataset,ConvNeXtTiny,true,0.5,80,73,Adam,false,1e-05,0.0001,128,2,true,0.05,true,target_epsilon,1.522216796875,5.0,1e-05,200.0,true,flat,hooks,0.617119104173736,0.6696470987444859,0.6142857142857143,0.6199524940617577,0.6754095911979675,0.6076857821513404,0.6283847980997626,0.6714285714285714,0.5439429928741093,0.6803166389465332,0.6088479809976247,0.626789955887343,0.65,0.5676959619952494,0.6819367051124573,4.99531899407169,00:02:24,03:11:48,
